12.9981;0.0766499;1000;2.12782e+158;0.000164708;1.18751e+187;3.76977e+157;1.62799e+84;2.33201e+28;5.23658e+258;0.8;0.5;0.2;100;0.382796;800000;-75;15;-85;0.175;0.03;0.011;0.55
13.0511;0.0762347;1000;7.23598e-05;0.000169985;9.30511e+196;0.0117786;2.93843e-05;0.0457038;4.6186e-05;0.8;0.5;0.2;100;0.382796;800000;-75;15;-85;0.175;0.03;0.011;0.55
13.4453;0.0740274;1000;7.38596e-05;0.000165446;9.30511e+196;0.0112924;2.90251e-05;0.0447983;4.5599e-05;0.8;0.5;0.2;100;0.382796;800000;-75;15;-85;0.175;0.03;0.011;0.55
13.1171;0.0758523;1000;7.23164e-05;0.000166374;9.30511e+196;0.0117358;2.92762e-05;0.0454314;4.56688e-05;0.8;0.5;0.2;100;0.382796;800000;-75;15;-85;0.175;0.03;0.011;0.55
12.9312;0.076959;1000;7.30546e-05;0.000168781;9.30511e+196;0.0119681;2.92286e-05;0.0459154;4.62389e-05;0.8;0.5;0.2;100;0.382796;800000;-75;15;-85;0.175;0.03;0.011;0.55
13.2881;0.0748721;1000;7.26878e-05;0.000167524;9.30511e+196;0.0115194;2.90417e-05;0.0450708;4.59094e-05;0.8;0.5;0.2;100;0.382796;800000;-75;15;-85;0.175;0.03;0.011;0.55
13.4527;0.0739549;1000;7.36464e-05;0.000164047;9.30511e+196;0.011292;2.87095e-05;0.044727;4.55305e-05;0.8;0.5;0.2;100;0.382796;800000;-75;15;-85;0.175;0.03;0.011;0.55
13.4226;0.0741503;1000;7.66206e-05;0.000163158;9.30511e+196;0.0113375;2.87312e-05;0.044793;4.5538e-05;0.8;0.5;0.2;100;0.382796;800000;-75;15;-85;0.175;0.03;0.011;0.55
12.9246;0.0769894;1000;7.31692e-05;0.00016351;9.30511e+196;0.0120143;2.95524e-05;0.0458276;4.57431e-05;0.8;0.5;0.2;100;0.382796;800000;-75;15;-85;0.175;0.03;0.011;0.55
13.4725;0.0738769;1000;7.17336e-05;0.000170257;9.30511e+196;0.0112689;2.89179e-05;0.0447226;4.59297e-05;0.8;0.5;0.2;100;0.382796;800000;-75;15;-85;0.175;0.03;0.011;0.55
13.0474;0.0762727;1000;7.74252e-05;0.000167185;9.30511e+196;0.0118192;2.94285e-05;0.0455846;4.61208e-05;0.8;0.5;0.2;100;0.382796;800000;-75;15;-85;0.175;0.03;0.011;0.55
13.4306;0.0741144;1000;7.45036e-05;0.000165724;9.30511e+196;0.0113438;2.92081e-05;0.0447895;4.66178e-05;0.8;0.5;0.2;100;0.382796;800000;-75;15;-85;0.175;0.03;0.011;0.55
13.1477;0.0757159;1000;7.53262e-05;0.000170801;9.30511e+196;0.0116981;2.93369e-05;0.045396;4.63957e-05;0.8;0.5;0.2;100;0.382796;800000;-75;15;-85;0.175;0.03;0.011;0.55
13.3487;0.0745314;1000;8.45598e-05;0.000171674;9.30511e+196;0.0113697;2.94543e-05;0.0449827;4.64124e-05;0.8;0.5;0.2;100;0.382796;800000;-75;15;-85;0.175;0.03;0.011;0.55
13.0269;0.0764008;1000;7.69605e-05;0.000166554;9.30511e+196;0.0118236;2.94759e-05;0.0456759;4.61106e-05;0.8;0.5;0.2;100;0.382796;800000;-75;15;-85;0.175;0.03;0.011;0.55
13.0068;0.076485;1000;7.81882e-05;0.000171771;9.30511e+196;0.011776;2.97173e-05;0.0457621;4.6854e-05;0.8;0.5;0.2;100;0.382796;800000;-75;15;-85;0.175;0.03;0.011;0.55
13.1892;0.0754685;1000;2.12782e+158;0.000170949;1.18751e+187;3.76977e+157;1.62799e+84;2.33201e+28;5.23658e+258;0.8;0.5;0.2;100;0.382796;800000;-75;15;-85;0.175;0.03;0.011;0.55
13.0871;0.0759918;1000;7.71511e-05;0.000168916;9.30511e+196;0.0116899;2.99668e-05;0.045702;4.75424e-05;0.8;0.5;0.2;100;0.382796;800000;-75;15;-85;0.175;0.03;0.011;0.55
